(Deal ID),(Products),(Industry),(Category),(Super Region),(Start Date),(Term in Days),(Amount $)
0063a00000h71UgAAI,TRAINING,,B,APAC,12/31/2020,365.0,4062.95
0063a00000hhVyXAAU,RHEL,Financial Services,P,APAC,1/29/2021,365.0,1300.8537
0063a00000hhVyaAAE,RHEL,Financial Services,P,APAC,1/29/2021,365.0,5503.435825000001
0063a00000hhVybAAE,RHEL,Financial Services,P,APAC,1/29/2021,365.0,1300.8537
0063a00000iEV6iAAG,RHEL,Insurance,B,APAC,12/23/2020,365.0,9459.01625
0063a00000iEV6iAAG,RHEL,Insurance,B,APAC,12/23/2020,365.0,29327.64125
006f200001wqApKAAU,OPENSHIFT,Financial Services,P,EMEA,6/25/2021,365.0,151280.0
006f200001zqZ2iAAE,OPENSHIFT,Manufacturing,B,EMEA,3/31/2021,365.0,187693.4498
0063a00000gOCzXAAW,OPENSHIFT,Retail,P,EMEA,5/28/2021,365.0,155989.6
0063a00000gOCzXAAW,OPENSHIFT,Retail,P,EMEA,5/28/2021,365.0,38922.4
0063a00000gOCzXAAW,OPENSHIFT,Retail,P,EMEA,5/28/2021,365.0,9655.6
0063a00000gOCzXAAW,CLOUD INFRASTRUCTURE,Retail,P,EMEA,5/28/2021,365.0,80003.23159999997
0063a00000gOCzXAAW,STORAGE,Retail,P,EMEA,5/28/2021,365.0,36483.5
0063a00000gOgCeAAK,MIDDLEWARE,Information Technology,B,EMEA,5/14/2021,365.0,50604.2264
0063a00000gPJ2PAAW,MIDDLEWARE,Insurance,C,APAC,9/30/2020,365.0,14685.473825000005
0063a00000gPJ2PAAW,MIDDLEWARE,Insurance,C,APAC,9/30/2020,365.0,14685.473825000005
0063a00000gPNwrAAG,RHEL,Financial Services,C,APAC,9/30/2020,365.0,13779.023000000001
0063a00000hC6BnAAK,RHEL,Media and Entertainment,P,APAC,1/29/2021,365.0,1293.15855
0063a00000hC6BnAAK,RHEL,Media and Entertainment,P,APAC,1/29/2021,365.0,8242.467700000001
0063a00000hCN84AAG,RHEL,Healthcare,P,APAC,1/29/2021,365.0,2701.7074
0063a00000hD58AAAS,RHEL,Healthcare,P,APAC,1/29/2021,365.0,1296.3964
0063a00000hhNhvAAE,TRAINING,Media and Entertainment,B,EMEA,6/25/2021,365.0,6333.65
0063a00000hhNhvAAE,TRAINING,Media and Entertainment,B,EMEA,6/25/2021,365.0,6207.5
0063a00000hhNhvAAE,TRAINING,Media and Entertainment,B,EMEA,6/25/2021,365.0,15353.375
0063a00000hjkRbAAI,RHEL,Telecommunications,P,EMEA,3/26/2021,365.0,49325.56999999999
0063a00000hjkRbAAI,RHEL,Telecommunications,P,EMEA,3/26/2021,365.0,29261.4125
0063a00000iZsvGAAS,RHEL,Government,C,APAC,9/30/2020,365.0,238839.24325
006f200001zZjrjAAC,OPENSHIFT,Public,C,EMEA,9/30/2020,1095.0,96008.19747500002
006f200001zZjrjAAC,OPENSHIFT,Public,C,,9/30/2020,1095.0,96008.19747500002
006f200001zZjrjAAC,OPENSHIFT,Public,C,EMEA,9/30/2020,1095.0,93224.193125
006f200001zZjrjAAC,OPENSHIFT,Public,C,,9/30/2020,1095.0,93224.193125
0063a00000h6k87AAA,RHEL,Information Technology,B,APAC,11/28/2020,365.0,20922.8975
0063a00000hDiYbAAK,ANSIBLE,Financial Services,P,EMEA,3/19/2021,1095.0,31907.5349
0063a00000hDiYbAAK,RHEL,Financial Services,P,EMEA,3/19/2021,1095.0,2275.761925
0063a00000iErSmAAK,MIDDLEWARE,Insurance,P,APAC,11/24/2021,365.0,17308.7
0063a00000iErSoAAK,RHEL,Financial Services,P,APAC,12/31/2021,365.0,15780.392750000005
0063a00000h6ATVAA2,TRAINING,Information Technology,P,APAC,12/31/2020,365.0,6190.6799999999985
0063a00000h8g1fAAA,ANSIBLE,Other,B,EMEA,6/11/2021,365.0,183868.75
0063a00000iEd1SAAS,RHEL,Financial Services,P,APAC,3/31/2021,365.0,10525.5304
0063a00000iEd1SAAS,ANSIBLE,Financial Services,P,APAC,3/31/2021,365.0,33794.213275
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,374980.260175
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,11887.65605
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,1264147.525975
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,1262752.2439
0063a00000iEq0EAAS,CLOUD INFRASTRUCTURE,Finance,C,EMEA,9/30/2020,365.0,270951.23035
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,9900.604325
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,53236.7246
0063a00000iEq0EAAS,CLOUD INFRASTRUCTURE,Finance,C,EMEA,9/30/2020,365.0,147088.350875
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,43157.97035
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,72360.66512500001
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,513400.23992500006
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,284457.543175
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,59709.123675
0063a00000iEq0EAAS,RHEL,Finance,C,EMEA,9/30/2020,365.0,132809.138025
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,11532.9643
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,17349.425425
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,248659.51615
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,68999.62965
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,4262.3511
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,78422.34082499999
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,78422.44595
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,223252.506675
0063a00000iEq0EAAS,MIDDLEWARE,Finance,C,EMEA,9/30/2020,365.0,125535.77055
0063a00000h5yt3AAA,OPENSHIFT,Financial Services,P,APAC,11/10/2020,365.0,56415.2
0063a00000h5yt3AAA,MIDDLEWARE,Financial Services,P,APAC,11/10/2020,365.0,3785.42
0063a00000h5yt3AAA,STORAGE,Financial Services,P,APAC,11/10/2020,365.0,8377.279999999999
0063a00000h5yt3AAA,STORAGE,Financial Services,P,APAC,11/10/2020,365.0,5787.0
0063a00000h5yt3AAA,OPENSHIFT,Financial Services,P,APAC,11/10/2020,365.0,76195.51999999999
0063a00000iEowfAAC,RHEL,Government,C,,9/30/2020,365.0,33139.89425
0063a00000iZzpAAAS,RHEL,,C,APAC,9/30/2020,365.0,-20278.954
0063a00000gOKkcAAG,RHEL,Aerospace,C,APAC,9/30/2020,365.0,1210.7826
0063a00000h90y0AAA,RHEL,Financial Services,P,APAC,1/30/2021,365.0,1193.521075
0063a00000h90y0AAA,RHEL,Financial Services,P,APAC,1/30/2021,365.0,2002.983575
0063a00000hBuJLAA0,RHEL,Services,C,APAC,9/17/2020,30.0,1557.6109999999994
0063a00000hBuJLAA0,RHEL,Services,C,APAC,9/17/2020,30.0,8954.41625
0063a00000hBuJLAA0,RHEL,Services,C,APAC,9/17/2020,30.0,10265.7455
0063a00000hBuJLAA0,RHEL,Services,C,APAC,9/17/2020,30.0,2800.81925
0063a00000hCN5AAAW,ANSIBLE,Government,P,EMEA,11/22/2020,365.0,603681.2535250001
0063a00000hhWiGAAU,CLOUD INFRASTRUCTURE,Telecom,C,APAC,9/30/2020,365.0,7227.780175
0063a00000hhWiGAAU,CLOUD INFRASTRUCTURE,Telecom,C,APAC,9/30/2020,365.0,14555.581375
0063a00000hhWiGAAU,CLOUD INFRASTRUCTURE,Telecom,C,APAC,9/30/2020,365.0,18219.46095
0063a00000hhWiGAAU,CLOUD INFRASTRUCTURE,Telecom,C,APAC,9/30/2020,365.0,4102.413925
0063a00000iEou5AAC,RHEL,Manufacturing,C,APAC,9/30/2020,365.0,1243.9180000000001
0063a00000iErUTAA0,RHEL,Manufacturing,P,APAC,9/29/2021,365.0,1243.9180000000001
0063a00000iErUUAA0,CLOUD INFRASTRUCTURE,Telecom,P,APAC,6/30/2022,365.0,24896.66455
0063a00000iErUUAA0,CLOUD INFRASTRUCTURE,Telecom,P,APAC,6/30/2022,365.0,12398.332275
0063a00000iErUUAA0,CLOUD INFRASTRUCTURE,Telecom,P,APAC,6/30/2022,365.0,7067.6537750000025
0063a00000iErUUAA0,CLOUD INFRASTRUCTURE,Telecom,P,APAC,6/30/2022,365.0,31145.820175
0063a00000iErUVAA0,RHEL,Aerospace,P,APAC,3/31/2022,365.0,1243.9180000000001
0063a00000iErIPAA0,ANSIBLE,Other,P,EMEA,2/16/2021,365.0,73139.45215
0063a00000gNZuMAAW,RHEL,Financial Services,C,APAC,9/30/2020,365.0,1306.3202
0063a00000gNZuMAAW,RHEL,Financial Services,C,APAC,9/30/2020,365.0,8337.900174999999
0063a00000gNZuMAAW,CLOUD INFRASTRUCTURE,Financial Services,C,APAC,9/30/2020,365.0,1656.575675
0063a00000gNZuMAAW,RHEL,Financial Services,C,APAC,9/30/2020,365.0,2712.6404
0063a00000gNZuMAAW,CLOUD INFRASTRUCTURE,Financial Services,C,APAC,9/30/2020,365.0,5169.727025
0063a00000gNZuMAAW,RHEL,Financial Services,C,APAC,9/30/2020,365.0,1306.3202
0063a00000gOhsFAAS,ANSIBLE,Telecom,C,APAC,9/30/2020,365.0,17232.526425
0063a00000gOhsFAAS,ANSIBLE,Telecom,C,APAC,9/30/2020,365.0,12775.58385
0063a00000gOyDRAA0,OPENSHIFT,Telecom,P,EMEA,12/10/2020,365.0,659244.0
0063a00000gOyDRAA0,OPENSHIFT,Telecom,P,EMEA,12/10/2020,365.0,659244.0
0063a00000gP5VYAA0,OPENSHIFT,Manufacturing,C,EMEA,9/30/2020,365.0,130255.0
0063a00000gP5VYAA0,OPENSHIFT,Manufacturing,C,APAC,9/30/2020,365.0,130255.0
0063a00000h8xqJAAQ,RHEL,Manufacturing,C,EMEA,9/30/2020,1095.0,27828.790025
0063a00000h8xqJAAQ,RHEL,Manufacturing,C,EMEA,9/30/2020,1095.0,3782.308300000001
0063a00000h9JknAAE,TRAINING,Services,B,EMEA,4/30/2021,365.0,70322.543675
0063a00000h9R4uAAE,OPENSHIFT,Manufacturing,C,EMEA,9/30/2020,365.0,105025.0
0063a00000h9R4uAAE,OPENSHIFT,Manufacturing,C,,9/30/2020,365.0,52462.5
0063a00000h9R4uAAE,OPENSHIFT,Manufacturing,C,APAC,9/30/2020,365.0,105025.0
0063a00000hCQ54AAG,MIDDLEWARE,,C,EMEA,9/30/2020,365.0,18822.5
0066000001oPABBAA4,RHEL,Healthcare,C,APAC,9/30/2020,1095.0,3547.984675
0066000001oPABBAA4,OPENSHIFT,Healthcare,C,APAC,9/30/2020,1095.0,28772.097675
0066000001oPABBAA4,OPENSHIFT,Healthcare,C,APAC,9/30/2020,1095.0,38396.14425
0066000001oPABBAA4,RHEL,Healthcare,C,APAC,9/30/2020,1095.0,3276.636025
0066000001oPABBAA4,RHEL,Healthcare,C,APAC,9/30/2020,1095.0,1515.3507499999994
0066000001oPABBAA4,RHEL,Healthcare,C,APAC,9/30/2020,1095.0,5017.379875
0063a00000gNZhEAAW,OPENSHIFT,Information Technology,C,APAC,9/30/2020,365.0,26812.0
0063a00000iErV4AAK,RHEL,Financial Services,P,APAC,8/31/2021,365.0,8337.900174999999
0063a00000iErV4AAK,RHEL,Financial Services,P,APAC,8/31/2021,365.0,1306.3202
0063a00000iErV4AAK,RHEL,Financial Services,P,APAC,8/31/2021,365.0,2712.6404
0063a00000iErV4AAK,CLOUD INFRASTRUCTURE,Financial Services,P,APAC,8/31/2021,365.0,1656.575675
0063a00000iErV4AAK,CLOUD INFRASTRUCTURE,Financial Services,P,APAC,8/31/2021,365.0,5169.727025
0063a00000iErV4AAK,RHEL,Financial Services,P,APAC,8/31/2021,365.0,1306.3202
0063a00000iErV5AAK,OPENSHIFT,Manufacturing,P,,9/29/2021,365.0,52462.5
0063a00000iErV5AAK,OPENSHIFT,Manufacturing,P,APAC,9/29/2021,365.0,105025.0
0063a00000iErV6AAK,OPENSHIFT,Financial Services,P,APAC,9/30/2021,365.0,81897.5
0063a00000iErV6AAK,RHEL,Financial Services,P,APAC,9/30/2021,365.0,44281.146875
0063a00000iErV7AAK,OPENSHIFT,Manufacturing,P,APAC,9/29/2021,365.0,130255.0
0063a00000iErV7AAK,OPENSHIFT,Manufacturing,P,EMEA,9/29/2021,365.0,130255.0
0063a00000iErV9AAK,RHEL,Financial Services,P,APAC,9/29/2021,365.0,130585.407875
0063a00000iErVAAA0,OPENSHIFT,Information Technology,P,APAC,8/29/2021,365.0,26812.0
0063a00000iErVBAA0,RHEL,Financial Services,P,APAC,9/29/2021,365.0,11922.47345
0063a00000iErVCAA0,OPENSHIFT,Healthcare,P,APAC,10/14/2023,1095.0,39931.6
0063a00000iErVCAA0,OPENSHIFT,Healthcare,P,APAC,10/14/2023,1095.0,29923.7
0063a00000iErVCAA0,RHEL,Healthcare,P,APAC,10/14/2023,1095.0,5221.490575000002
0063a00000iErVCAA0,RHEL,Healthcare,P,APAC,10/14/2023,1095.0,3411.322175
0063a00000iErVCAA0,RHEL,Healthcare,P,APAC,10/14/2023,1095.0,1579.7713500000002
0063a00000iErVCAA0,RHEL,Healthcare,P,APAC,10/14/2023,1095.0,3693.4987
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,365.0,-690.949675
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,1095.0,-2047.650875
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,1095.0,-2047.650875
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,1095.0,-2047.650875
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,1095.0,-168741.525
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,365.0,-1281.878325
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,365.0,-1872.828
0063a00000iErUJAA0,RHEL,Information Technology,C,APAC,9/30/2020,365.0,-690.949675
0063a00000hCb6RAAS,CONSULTING,Manufacturing,C,APAC,9/30/2020,,225527.159375
0063a00000hCmCwAAK,OPENSHIFT,Financial Services,P,,2/19/2021,365.0,34473.29975000001
0063a00000hCmCwAAK,OPENSHIFT,Financial Services,P,APAC,2/19/2021,365.0,34473.29975000001
0063a00000hCmCwAAK,ANSIBLE,Financial Services,P,,2/19/2021,365.0,25044.218000000004
0063a00000hCmCwAAK,ANSIBLE,Financial Services,P,APAC,2/19/2021,365.0,25044.218000000004
006f200001ysSv2AAE,RHEL,Information Technology,P,APAC,1/29/2021,365.0,5562.936575
0063a00000gOgBlAAK,MIDDLEWARE,Manufacturing,P,,2/18/2021,365.0,41839.892075
0063a00000gOgBlAAK,MIDDLEWARE,Manufacturing,P,APAC,2/18/2021,365.0,41839.892075
0063a00000h6v1hAAA,OPENSHIFT,Financial Services,C,APAC,9/30/2020,365.0,81897.5
0063a00000h6v1hAAA,RHEL,Financial Services,C,APAC,9/30/2020,365.0,44281.146875
0063a00000hBXjwAAG,RHEL,Manufacturing,P,APAC,3/26/2021,365.0,75332.65400000001
0063a00000hCZC0AAO,RHEL,Manufacturing,P,APAC,2/18/2021,1095.0,12760.3197
0063a00000hD1WfAAK,RHEL,Government,C,APAC,9/30/2020,1825.0,8829.738000000001
0063a00000hiTyQAAU,CONSULTING,Telecom,C,APAC,9/30/2020,,45025.431875
0063a00000iEJXwAAO,MIDDLEWARE,Financial Services,C,EMEA,9/30/2020,365.0,66807.6893
0063a00000iEJXwAAO,MIDDLEWARE,Financial Services,C,EMEA,9/30/2020,365.0,44505.1262
0063a00000iEp0NAAS,TRAINING,,C,EMEA,9/30/2020,,557.2835499999999
0063a00000iEp0NAAS,TRAINING,,C,EMEA,9/30/2020,365.0,113.887325
0063a00000iErWaAAK,RHEL,Government,P,APAC,10/14/2025,1825.0,9185.901500000002
0063a00000iErWcAAK,RHEL,Financial Services,P,APAC,9/30/2021,365.0,8776.229375
0063a00000iErWcAAK,STORAGE,Financial Services,P,APAC,9/30/2021,365.0,40898.75
006f200001uH9z8AAC,CONSULTING,Financial Services,C,APAC,9/30/2020,365.0,25231.46665
006f200001uH9z8AAC,CONSULTING,Financial Services,C,APAC,9/30/2020,365.0,25231.46665
0063a00000hiyqfAAA,CONSULTING,Telecom,C,APAC,9/30/2020,,59970.969025
0063a00000iEoZhAAK,RHEL,Banking,B,EMEA,11/26/2020,365.0,50347.385
006f200001zaA6UAAU,ANSIBLE,Financial Services,P,APAC,2/26/2021,365.0,33794.213275
0063a00000iEoa6AAC,RHEL,Financial Services,B,EMEA,11/28/2020,1095.0,7274.119275
0063a00000iZtZIAA0,RHEL,Enterprise,P,EMEA,1/29/2021,365.0,230900.03505
0063a00000gPQzkAAG,RHEL,Government,C,APAC,9/30/2020,365.0,1241.9416500000002
0063a00000h8zzyAAA,RHEL,Media and Entertainment,C,APAC,9/30/2020,365.0,8987.446525
0063a00000hBpkQAAS,RHEL,Telecommunications,B,EMEA,11/30/2020,365.0,197485.59125
0063a00000hBpkQAAS,MIDDLEWARE,Telecommunications,B,EMEA,11/30/2020,365.0,267842.6
0063a00000hBpkQAAS,RHEL,Telecommunications,B,EMEA,11/30/2020,365.0,3358.6125
0063a00000hCRkIAAW,STORAGE,Telecom,C,LATAM,9/30/2020,365.0,6545.2666249999975
0063a00000hCRkIAAW,STORAGE,Telecom,C,,9/30/2020,365.0,6545.2666249999975
0063a00000hCRkIAAW,CLOUD INFRASTRUCTURE,Telecom,C,LATAM,9/30/2020,365.0,20460.452625
0063a00000hCRkIAAW,CLOUD INFRASTRUCTURE,Telecom,C,,9/30/2020,365.0,20460.452625
0063a00000hCRkIAAW,STORAGE,Telecom,C,LATAM,9/30/2020,365.0,5437.732700000001
0063a00000hCRkIAAW,STORAGE,Telecom,C,,9/30/2020,365.0,5437.732700000001
0063a00000iEodfAAC,RHEL,Oil and Gas,C,APAC,9/30/2020,365.0,4275.0081500000015
0063a00000gP5hzAAC,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,6256.82465
0063a00000gP5i8AAC,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,12613.6493
0063a00000ia4khAAA,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,30151.65305
0063a00000ia4khAAA,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1105.594525
0063a00000ia4khAAA,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,16007.189425
0063a00000ia4khAAA,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,64328.71565000001
0063a00000ia4khAAA,RHEL,Financial Services,C,EMEA,9/30/2020,365.0,1105.594525
006f200001zZubcAAC,RHEL,Other,C,EMEA,9/30/2020,365.0,9459.01625
006f200001zZubcAAC,RHEL,Other,C,EMEA,9/30/2020,365.0,4724.039075
0063a00000h83q3AAA,MIDDLEWARE,Services,B,APAC,12/31/2020,365.0,41663.02977499999
0063a00000h83q3AAA,RHEL,Services,B,APAC,12/31/2020,365.0,1304.406925
0063a00000iErYzAAK,RHEL,,C,APAC,9/30/2020,365.0,-27231.900475
0063a00000gNS9QAAW,RHEL,Transportation,C,APAC,9/29/2020,365.0,-47.4375
0063a00000gO2eNAAS,RHEL,Financial Services,C,APAC,9/30/2020,365.0,2344.471625
0063a00000gP5hCAAS,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,3078.412325
0063a00000gP5hxAAC,MIDDLEWARE,Telecom,C,APAC,9/30/2020,365.0,6256.82465
0063a00000hCJkGAAW,OPENSHIFT,Information Technology,C,APAC,9/30/2020,365.0,11253.5
0063a00000hCm2mAAC,CONSULTING,Telecom,C,APAC,9/30/2020,,181703.280125
0063a00000hinj5AAA,CONSULTING,Telecom,C,APAC,9/30/2020,,36401.46045
0063a00000hinj5AAA,CONSULTING,Telecom,C,APAC,9/30/2020,,77465.59820000001
0063a00000iErYDAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,1575.6925000000006
0063a00000iErYDAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,421.4200000000001
0063a00000iErZcAAK,STORAGE,Telecom,B,LATAM,10/4/2021,365.0,5450.1795
0063a00000iErZcAAK,STORAGE,Telecom,B,,10/4/2021,365.0,5450.1795
0063a00000iErZcAAK,CLOUD INFRASTRUCTURE,Telecom,B,LATAM,10/4/2021,365.0,17072.25285
0063a00000iErZcAAK,CLOUD INFRASTRUCTURE,Telecom,B,,10/4/2021,365.0,17072.25285
0063a00000iErZcAAK,STORAGE,Telecom,B,LATAM,10/4/2021,365.0,4525.142575
0063a00000iErZcAAK,STORAGE,Telecom,B,,10/4/2021,365.0,4525.142575
0063a00000iErZdAAK,MIDDLEWARE,Telecom,P,APAC,3/8/2022,365.0,11163.30275
0063a00000iErZeAAK,MIDDLEWARE,Telecom,P,APAC,3/8/2022,365.0,22426.6055
0063a00000hDqZhAAK,TRAINING,Media and Entertainment,C,APAC,9/30/2020,365.0,52313.26455
0063a00000hDqZhAAK,TRAINING,Media and Entertainment,C,APAC,9/30/2020,365.0,52313.26455
0063a00000iErYEAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,1017.121325
0063a00000iErYFAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1825.0,463.8905
0063a00000iErYFAA0,OPENSHIFT,Tech Online,C,EMEA,9/29/2020,1825.0,11225.747
0063a00000iErYFAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,458.5711749999999
0063a00000iErYGAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,8108.16
0063a00000iErYGAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,275.6536749999999
0063a00000iErYGAA0,RHEL,Tech Online,C,EMEA,9/29/2020,365.0,1876.35
0063a00000iErYGAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,275.6536749999999
0063a00000iErYHAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,1026.94
0063a00000iErYHAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,458.5711749999999
0063a00000iErYIAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,1017.121325
0063a00000iErYJAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,275.6536749999999
0063a00000iErYKAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,421.4200000000001
0063a00000iErYKAA0,RHEL,Tech Online,C,EMEA,9/29/2020,1095.0,2134.263675
0063a00000iEraeAAC,MIDDLEWARE,Telecom,P,APAC,3/8/2022,365.0,11163.30275
0063a00000iErafAAC,RHEL,Transportation,P,APAC,11/30/2022,365.0,10680.884125
0063a00000iEn1QAAS,RHEL,Financial Services,C,EMEA,9/29/2020,365.0,2337.5543999999995
0063a00000iEn1QAAS,RHEL,Financial Services,C,EMEA,9/29/2020,365.0,6398.78545
0063a00000iEracAAC,OPENSHIFT,Information Technology,P,APAC,9/29/2021,365.0,11253.5
0063a00000iEradAAC,MIDDLEWARE,Telecom,P,APAC,3/8/2022,365.0,5531.651375
0063a00000gNnvmAAC,OPENSHIFT,Financial Services,P,EMEA,3/11/2021,365.0,59993.9073
0063a00000iErYuAAK,RHEL,Financial Services,C,APAC,9/30/2020,365.0,1313.59485
0063a00000iErYuAAK,RHEL,Financial Services,C,APAC,9/30/2020,365.0,57032.49399999999
0063a00000hCSxuAAG,RHEL,Services,C,,9/30/2020,30.0,7722.5615000000025
0063a00000iEot8AAC,RHEL,Telecom,C,,9/30/2020,30.0,4032.674
0063a00000iEotBAAS,RHEL,Information Technology,C,,9/30/2020,30.0,4623.056000000001
0063a00000iEot9AAC,RHEL,Manufacturing,C,,9/30/2020,30.0,4180.2695
0063a00000ia4LuAAI,CLOUD INFRASTRUCTURE,Government,P,APAC,2/20/2021,1825.0,7552.679500000001
0063a00000gNzI4AAK,RHEL,Financial Services,C,APAC,9/30/2020,365.0,2949.2767749999994
0063a00000gP4S3AAK,RHEL,Manufacturing,C,EMEA,9/30/2020,365.0,1891.10955
0063a00000hC1bEAAS,MIDDLEWARE,Financial Services,P,APAC,3/24/2021,1095.0,44735.8125
0063a00000hDNUDAA4,OPENSHIFT,Healthcare,C,LATAM,9/30/2020,365.0,20084.0
0063a00000hDNUDAA4,RHEL,Healthcare,C,LATAM,9/30/2020,365.0,719.3442499999999
0063a00000hhKMCAA2,RHEL,Telecom,C,APAC,9/30/2020,365.0,7509.683375
0063a00000hhKMCAA2,RHEL,Telecom,C,APAC,9/30/2020,365.0,19630.8692
0063a00000hhKMCAA2,RHEL,Telecom,C,APAC,9/30/2020,365.0,27578.3192
0063a00000hiw49AAA,RHEL,Government,C,EMEA,9/30/2020,1095.0,56701.95997499999
0063a00000hiw49AAA,RHEL,Government,C,EMEA,9/30/2020,1095.0,4977.958
0063a00000hiw49AAA,RHEL,Government,C,EMEA,9/30/2020,1095.0,79581.364975
0063a00000hiw49AAA,RHEL,Government,C,EMEA,9/30/2020,1095.0,3202.249575000001
0063a00000hiw49AAA,RHEL,Government,C,EMEA,9/30/2020,1095.0,11721.032925
0063a00000hjPazAAE,RHEL,Government,B,APAC,3/17/2021,1095.0,2470.55855
0063a00000hjPazAAE,RHEL,Government,B,APAC,3/17/2021,1095.0,18024.117675
0063a00000hjPazAAE,RHEL,Government,B,APAC,3/17/2021,1095.0,660.831675
0063a00000hjPazAAE,RHEL,Government,B,APAC,3/17/2021,1095.0,18024.117675
0063a00000iElHaAAK,MIDDLEWARE,Consulting,C,APAC,9/30/2020,365.0,16877.6875
0063a00000iEmacAAC,TRAINING,Financial Services,C,EMEA,9/30/2020,365.0,6916.715299999999
0063a00000iEotAAAS,RHEL,Services,C,,9/30/2020,30.0,2409.123500000001
0066000001nmxirAAA,RHEL,Financial Services,C,APAC,9/30/2020,365.0,76797.17140000004
006f200001zpUwmAAE,MIDDLEWARE,Government,B,APAC,2/11/2021,365.0,166526.02645
006f200001zpUwmAAE,OPENSHIFT,Government,B,APAC,2/11/2021,365.0,538489.14115
0063a00000h8ixtAAA,MIDDLEWARE,Financial Services,P,APAC,4/30/2021,365.0,20477.987475
0063a00000h8ixtAAA,RHEL,Financial Services,P,APAC,4/30/2021,365.0,31085.940975
0063a00000hCAL4AAO,RHEL,Government,P,APAC,4/7/2021,1095.0,39081.89565000001
0063a00000hCAL4AAO,RHEL,Government,P,APAC,4/7/2021,1095.0,6266.138724999999
0063a00000hCm8dAAC,RHEL,Information Technology,P,APAC,2/18/2021,1095.0,12409.875
0063a00000hD6EiAAK,CONSULTING,Government,P,APAC,2/10/2021,,14232.195849999998
0063a00000iErb2AAC,RHEL,Government,P,APAC,9/30/2021,1825.0,2088.0297
0063a00000iErbvAAC,RHEL,Healthcare,B,LATAM,4/4/2021,365.0,1543.1878499999998
0063a00000iErbvAAC,OPENSHIFT,Healthcare,B,LATAM,4/4/2021,365.0,40378.906875
0063a00000iErc2AAC,RHEL,Financial Services,P,APAC,9/30/2021,365.0,2949.2767749999994
0063a00000iErc3AAC,RHEL,Manufacturing,P,APAC,9/30/2021,365.0,2379.289025
0063a00000iErc3AAC,RHEL,Manufacturing,P,APAC,9/30/2021,365.0,15168.838574999998
